SHA,Message,Author,Date
da69b6af9697b8042834644b14d0e715d4ace18a,"ReactDOM.requestFormReset  (#28809)

Based on:

- #28808
- #28804 

---

This adds a React DOM method called requestFormReset that schedules a
form reset to occur when the current transition completes.

Internally, it's the same method that's called automatically whenever a
form action is submitted. It only affects uncontrolled form inputs. See
https://github.com/facebook/react/pull/28804 for details.

The reason for the public API is so UI libraries can implement their own
action-based APIs and maintain the form-resetting behavior, something
like this:

```js
function onSubmit(event) {
  // Disable default form submission behavior
  event.preventDefault();
  const form = event.target;
  startTransition(async () => {
    // Request the form to reset once the action
    // has completed
    requestFormReset(form);

    // Call the user-provided action prop
    await action(new FormData(form));
  })
}
```",Andrew Clark,2024-04-10T20:56:55Z
374b5d26c2a379fe87ee6817217c8956c4e39aac,"Scaffolding for requestFormReset API (#28808)

Based on:

- #28804 

---

This sets adds a new ReactDOM export called requestFormReset, including
setting up the export and creating a method on the internal ReactDOM
dispatcher. It does not yet add any implementation.

Doing this in its own commit for review purposes.

The API itself will be explained in the next PR.",Andrew Clark,2024-04-10T20:55:15Z
41950d14a538aa7411b00b28bcd94ae95a45976e,"Automatically reset forms after action finishes (#28804)

This updates the behavior of form actions to automatically reset the
form's uncontrolled inputs after the action finishes.

This is a frequent feature request for people using actions and it
aligns the behavior of client-side form submissions more closely with
MPA form submissions.

It has no impact on controlled form inputs. It's the same as if you
called `form.reset()` manually, except React handles the timing of when
the reset happens, which is tricky/impossible to get exactly right in
userspace.

The reset shouldn't happen until the UI has updated with the result of
the action. So, resetting inside the action is too early.

Resetting in `useEffect` is better, but it's later than ideal because
any effects that run before it will observe the state of the form before
it's been reset.

It needs to happen in the mutation phase of the transition. More
specifically, after all the DOM mutations caused by the transition have
been applied. That way the `defaultValue` of the inputs are updated
before the values are reset. The idea is that the `defaultValue`
represents the current, canonical value sent by the server.

Note: this change has no effect on form submissions that aren't
triggered by an action.",Andrew Clark,2024-04-10T20:54:24Z
dc6a7e01e1d2fa5eb4974f9bb66e9e8fb40f6ef8,"[Float] Don't preload images inside `<noscript>` (#28815)

`<noscript>` scopes should be considered inert from the perspective of
Fizz since we assume they'll only be used in rare and adverse
circumstances. When we added preload support for img tags we did not
include the noscript scope check in the opt-out for preloading. This
change adds it in

fixes: #27910",Josh Story,2024-04-10T19:15:04Z
d2018c51e14f79c33cdeb2a702116607d2a724bf,"[playground] Editing input shouldn't toggle diff view

ghstack-source-id: f9e80fc0c928e1ce1ec698d4d952e11402054843
Pull Request resolved: https://github.com/facebook/react-forget/pull/2833",Mofei Zhang,2024-04-10T18:53:38Z
c836a0158b8720fa368574068dfca925d28430b5,"Fix usage of renamed React internals

ghstack-source-id: d646c84815c324bd490584d34488a73f5e39d589
Pull Request resolved: https://github.com/facebook/react-forget/pull/2845",Lauren Tan,2024-04-11T15:10:42Z
6e65445911e15e51a549fe456a428d342ba745e5,"Fix playground e2e test for real

ghstack-source-id: 1b52cb312a5f26e8e058bfe4a29b586ffaeb25d7
Pull Request resolved: https://github.com/facebook/react-forget/pull/2843",Lauren Tan,2024-04-11T16:13:59Z
ec05176fb3950f905f16616934c560d4150130d3,"Make string values for config case-insensitive

Fixes a tiny inconsistency with compiler options where one was all
uppercase and one all lowercase by normalizing to lowercase regardless
of the casing of the user's config.

ghstack-source-id: fe60a3259de89a1b3fdd7475950e16e96cc57f6b
Pull Request resolved: https://github.com/facebook/react-forget/pull/2832",Lauren Tan,2024-04-11T14:45:35Z
9cdd6b243e8e633c4322424cd4b963e03819b1f9,"Fix playground e2e test

ghstack-source-id: 3904ff9beea21ffbb79a6a15fcfbb72f04a2d170
Pull Request resolved: https://github.com/facebook/react-forget/pull/2842",Lauren Tan,2024-04-10T22:17:38Z
200b0f233378f8450fc3078c6200d56cc720f2ea,"Add aria-label to playground tabs

ghstack-source-id: 1c23bbbb55c1582a03674897b57c5061b895be83
Pull Request resolved: https://github.com/facebook/react-forget/pull/2841",Lauren Tan,2024-04-10T22:17:37Z
f990948a1f9fef6a5181d68fbc15e3c0e56f936a,"Small style tweaks to playground vertical tabs

ghstack-source-id: 56e72c56782274bdac92fdd131d2c9b33eb19052
Pull Request resolved: https://github.com/facebook/react-forget/pull/2840",Lauren Tan,2024-04-10T22:17:36Z
ed3bad0c2f75ef280c2e6721b8db9adf604fe19e,"Add aria-label to playground header buttons

ghstack-source-id: 4fdf672f02144e550d50b17f396a5d6d82dab5bd
Pull Request resolved: https://github.com/facebook/react-forget/pull/2839",Lauren Tan,2024-04-10T22:17:36Z
7083231f6d872d126fa2c2cb7cec386c02cc51a9,"Add link to GitHub repo in playground header

ghstack-source-id: 9fd0c2f8d70f8782602b0e4f8535b6be3ed89782
Pull Request resolved: https://github.com/facebook/react-forget/pull/2838",Lauren Tan,2024-04-10T22:17:35Z
b6c01f7f787917bda4b74c3d21206b2ff148c140,"Remove playground wipe button

It was never clear to me what the difference between Wipe and Reset was.
Let's just get rid of one and reset to something more useful instead of
fibonacci.

ghstack-source-id: 4f88a1c1da2d0fd9e1f26e4859c12db0fc961af2
Pull Request resolved: https://github.com/facebook/react-forget/pull/2837",Lauren Tan,2024-04-10T21:46:35Z
9ae3e74c3e480f4fa433ed52344b5b049ed50706,"Rename references to ""forget"" in playground

ghstack-source-id: fc2d58e4d5195c3ec157f65b3e1c94de39ff2070
Pull Request resolved: https://github.com/facebook/react-forget/pull/2836",Lauren Tan,2024-04-10T21:46:35Z
594f3352010fcd0dfdefcbcd07598e319aadaffb,"Show alert when url copied

ghstack-source-id: e8dba44d246d53f60a0858710cedf75c77c6c7e4
Pull Request resolved: https://github.com/facebook/react-forget/pull/2835",Lauren Tan,2024-04-10T21:46:34Z
2f66d37cfd9a0bb1b502147ebc8212ed416f9bec,"Use lz-string for playground state uri param

This compresses more efficiently than the base64 encoding we were
previously using, which makes sharing URLs a little less unwieldy and
takes up less space in local storage. Using
some real code as an example, lz-string compresses to 8040 bytes,
whereas the original base64 encoding we were using compresses to 16504
bytes

ghstack-source-id: b8f1089889b94b07d6f419606b798ffddb8863ba
Pull Request resolved: https://github.com/facebook/react-forget/pull/2834",Lauren Tan,2024-04-10T21:46:33Z
3f947b1b468a2a2a419227ce26842c4b6ba31082,"[tests] Assert scheduler log empty in internalAct (#28737)

We should force `assertLog` to be called before each `act` block to
ensure the queue is empty.

Requires fixing tests:
- https://github.com/facebook/react/pull/28745
- https://github.com/facebook/react/pull/28758
- https://github.com/facebook/react/pull/28759
- https://github.com/facebook/react/pull/28760
- https://github.com/facebook/react/pull/28761
- https://github.com/facebook/react/pull/28762
- https://github.com/facebook/react/pull/28763
- https://github.com/facebook/react/pull/28812",Ricky,2024-04-10T18:13:46Z
870e4045ab67020e9cc0f0940d46db7bbbffad3b,"[tests] add assertLog for legacy mode tests (#28814)

A few more tests for https://github.com/facebook/react/pull/28737",Ricky,2024-04-10T18:01:59Z
a8a83f7a5996b86f3901d5dc505b13506dd12caf,"Removes the react-interactions project which is unused (#28799)

Removes the react-interactions project which is unused

This project uses `unstable_createEventHandle` which is being removed
from React in version 19",Josh Story,2024-04-10T16:18:33Z
bf09089f64cec31680b0bb63b2ebaa81e210c492,"Remove Scheduler.log from ReactSuspenseFuzz-test (#28812)

These test don't `assertLog` or `waitFor` so we don't need to
`Scheduler.log`. Ideally we would, but since they're fuzzers it's a bit
difficult to know what the expected log is from the helper.

Since this doesn't regress current test behavior, we can improve them
after this to unblock https://github.com/facebook/react/pull/28737",Ricky,2024-04-10T15:40:22Z
84cb3b4cb250bd592f4eb9495e66b50d33c8cd1e,"Hardcode disableIEWorkarounds for www (#28811)

This has landed and is true everywhere, but let's keep the flag until it
lands in the stable release.",Ricky,2024-04-10T15:14:33Z
2243b40abad449fe90a9af10f592d0c5c52591d5,"[tests] assertLog before act in useEffectEvent (#28763)

Fixes tests blocking https://github.com/facebook/react/pull/28737",Ricky,2024-04-10T14:34:34Z
dfc64c6e31586f63703b81284b69b4ee5be82e5b,"[tests] assertLog before act in ReactUse (#28762)

Fixes tests blocking https://github.com/facebook/react/pull/28737",Ricky,2024-04-10T14:34:27Z
b02199d322c3876f213dc9bba815acaa839609fd,"[tests] assertLog before act in ReactErrorBoundaries (#28761)

Fixes tests blocking https://github.com/facebook/react/pull/28737",Ricky,2024-04-10T14:34:19Z
6e1e2f2198b9c1f9259417cb569d92206ccf55f5,"[tests] assertLog before act in ReactUpdates (#28760)

Fixes tests blocking https://github.com/facebook/react/pull/28737",Ricky,2024-04-10T14:34:11Z
88df5242d6f8e319d7903f6fa984e3a02cd44b34,"[tests] assertLog before act in ReactDOMServerSelectiveHydration (#28759)

Fixes tests blocking https://github.com/facebook/react/pull/28737",Ricky,2024-04-10T14:34:02Z
e36ee763faf9f273f162ad3292b36382834bdf30,"[tests] assertLog before act in ReactCompositeComponentState (#28758)

Fixes tests blocking https://github.com/facebook/react/pull/28737",Ricky,2024-04-10T14:33:51Z
42eff4bc78a3636953c55096ca0b220c611a74cc,"[tests] Fix assertions not flushed before act (#28745)

Fixes some easy cases blocking
https://github.com/facebook/react/pull/28737, I'll follow up with more
complex/interesting cases in other PRs.",Ricky,2024-04-10T14:33:41Z
ed3c65caf042f75fe2fdc2a5e568a9624c6175fb,"Warn if outdated JSX transform is detected (#28781)

We want to warn if we detect that an app is using an outdated JSX
transform. We can't just warn if `createElement` is called because we
still support `createElement` when it's called manually. We only want to
warn if `createElement` is output by the compiler.

The heuristic is to check for a `__self` prop, which is an optional,
internal prop that older transforms used to pass to `createElement` for
better debugging in development mode.

If `__self` is present, we `console.warn` once with advice to upgrade to
the modern JSX transform. Subsequent elements will not warn.

There's a special case we have to account for: when a static ""key"" prop
is defined _after_ a spread, the modern JSX transform outputs
`createElement` instead of `jsx`. (This is because with `jsx`, a spread
key always takes precedence over a static key, regardless of the order,
whereas `createElement` respects the order.) To avoid a false positive
warning, we skip the warning whenever a `key` prop is present.",Andrew Clark,2024-04-09T21:13:19Z
