SHA,Message,Author,Date
b394c38e880e1b3ee7ed03b26bc7c24f61827dbc,"feat(eslint-plugin-react-internal): support ESLint 8.x (#22249)

Co-authored-by: Dan Abramov <dan.abramov@gmail.com>",Michaël De Boey,2021-09-06T19:42:40Z
6f64eb5aa0cd8d56e71cb3338c9bc49c9d5f32d2,Update PULL_REQUEST_TEMPLATE.md,Dan Abramov,2021-09-06T19:36:46Z
cdb08ebe0ac18b5afe1b5b587e8d0968bb754a60,Update PULL_REQUEST_TEMPLATE.md,Dan Abramov,2021-09-06T19:36:24Z
0c0d1ddae4be922f800705ae686fbb887184b38b,feat(eslint-plugin-react-hooks): support ESLint 8.x (#22248),Michaël De Boey,2021-09-06T19:17:51Z
380284a2b4a1c431b197d7cac7bfaa7930ed102e,"Add aria-description to the list of known ARIA attributes (#22142)

* Update validAriaProperties.js

https://w3c.github.io/aria/#aria-description is a valid aria property.

* Sort alphabetically

Co-authored-by: Dan Abramov <dan.abramov@gmail.com>",Mahyar Ebadi,2021-09-06T19:12:51Z
c46c0733e2bebb298fc3294256c678b27d1cc640,Typo fixed (#22171),Kausik S S,2021-09-06T19:05:15Z
6a56ea89bcd72b3186553d48d7101b8d421fdfc6,"Bump tar from 5.0.5 to 5.0.11 (#22223)

Bumps [tar](https://github.com/npm/node-tar) from 5.0.5 to 5.0.11.
- [Release notes](https://github.com/npm/node-tar/releases)
- [Changelog](https://github.com/npm/node-tar/blob/main/CHANGELOG.md)
- [Commits](https://github.com/npm/node-tar/compare/v5.0.5...v5.0.11)

---
updated-dependencies:
- dependency-name: tar
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2021-09-06T19:03:12Z
99f9de9a6ae07fe4e34b96c1a931e8b403409bfd,"Fix typo in ReactDOMServerFormatConfig.js (#22203)

Fix typo:

TOOD -> TODO",Konstantin Popov,2021-09-06T18:58:46Z
1314299c7f70914d61d8e1cef56767f112110674,"Initial shim of useSyncExternalStore (#22211)

This sets up an initial shim implementation of useSyncExternalStore,
via the use-sync-external-store package. It's designed to mimic the
behavior of the built-in API, but is backwards compatible to any version
of React that supports hooks.

I have not yet implemented the built-in API, but once it exists, the
use-sync-external-store package will always prefer that one. Library
authors can depend on the shim and trust that their users get the
correct implementation.

See https://github.com/reactwg/react-18/discussions/86 for background
on the API.

The tests I've added here are designed to run against both the shim and
built-in implementation, using our variant test flag feature. Tests that
only apply to concurrent roots will live in a separate suite.",Andrew Clark,2021-09-02T00:52:38Z
3385b377f715af2a02ab00c0fa7dd3933d73a13a,React DevTools 4.17.0 -> 4.18.0 (#22234),Luna Ruan,2021-09-01T20:39:36Z
2b7214033e6ba15f2616012f39ae1f1ee0e573a3,[DevTools] Fix Issue in release script where commits for the last DevTools release are undefined #22233,Luna Ruan,2021-09-01T19:56:39Z
ac8fc34e61d797b0ff88765c05811fe2e21aad79,remove dist folder in release script for standalone and inline before building (#22232),Luna Ruan,2021-09-01T19:16:00Z
fc40f02adb2d11e4936cc31119c7a45acc471a7a,Add consoleManagedByDevToolsDuringStrictMode feature flag in React Reconciler (#22196),Luna Ruan,2021-09-01T18:56:52Z
9fc04eaf3fb701cdc14f57d5aed48f3126af6c94,"DevTools: Improve named hooks network caching (#22198)

While testing the recently-launched named hooks feature, I noticed that one of the two big performance bottlenecks is fetching the source file. This was unexpected since the source file has already been loaded by the page. (After all, DevTools is inspecting a component defined in that same file.)

To address this, I made the following changes:
- [x] Keep CPU bound work (parsing source map and AST) in a worker so it doesn't block the main thread but move I/O bound code (fetching files) to the main thread.
- [x] Inject a function into the page (as part of the content script) to fetch cached files for the extension. Communicate with this function using `eval()` (to send it messages) and `chrome.runtime.sendMessage()` to return its responses to the extension).

With the above changes in place, the extension gets cached responses from a lot of sites- but not Facebook. This seems to be due to the following:
* Facebook's response headers include [`vary: 'Origin'`](https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Vary).
* The `fetch` made from the content script does not include an `Origin` request header.

To reduce the impact of cases where we can't re-use the Network cache, this PR also makes additional changes:
- [x] Use `devtools.network.onRequestFinished` to (pre)cache resources as the page loads them. This allows us to avoid requesting a resource that's already been loaded in most cases.
- [x] In case DevTools was opened _after_ some requests were made, we also now pre-fetch (and cache in memory) source files when a component is selected (if it has hooks). If the component's hooks are later evaluated, the source map will be faster to access. (Note that in many cases, this prefetch is very fast since it is returned from the disk cache.)

With the above changes, we've reduced the time spent in `loadSourceFiles` to nearly nothing.",Brian Vaughn,2021-09-01T18:10:07Z
67f38366a570f292d51614ffa450af10628f6681,Add consoleManagedByDevToolsDuringStrictMode feature flag in DevTools #22215,Luna Ruan,2021-08-30T22:16:53Z
597ecd6a0ceebef63edc4c6bc501fe3695790fc6,[DevTools] Throw error in console without interfering with logs (#22175),Luna Ruan,2021-08-30T21:37:49Z
36f0005b994aa429d4d8f7ac6c1cab3cacf76385,"added react native feature flags (#22199)

lunaruan commented 3 days ago • 
This PR adds separate DevTools feature flag configurations for react-devtools-core. It also breaks the builds down into facebook specific and open source flags so we can experiment in React Native.

Tested yarn build:standalone, yarn build:backend, yarn build:standalone:fb, and yarn build:backend:fb and inspected the output to make sure each package used the correct feature flags (the first two use core-oss and the latter two use fb-oss.",Luna Ruan,2021-08-30T21:12:52Z
5037b4e2e6e3f9136cdc52581828f59e7dcd2043,devtools: Don't display hook index of useContext (#22200),Sebastian Silbermann,2021-08-30T19:44:12Z
46a0f050aacd8b2159b8db99b599a4b69e682189,"Set up use-sync-external-store package (#22202)

This package will be a shim for the built-in useSyncExternalStore API
(not yet implemented).",Andrew Clark,2021-08-28T20:57:47Z
8723e772b98d1a61aa0170981483c4da1e9237c5,Fix a string interpolation typo in ReactHooks test (#22174),Matt Hargett,2021-08-26T19:35:06Z
0ba0564aeea73b496264b6b2031b990a783cc142,[DevTools] Add utils for perfomance marks (#22180),Juan,2021-08-26T17:05:15Z
2bf2e76d366439766ab6b4acb851a65963490920,Add performance marksf or individual fetch() requests (#22176),Brian Vaughn,2021-08-26T13:19:00Z
60a30cf32e1f974b82f0c7da9d8a03822e5b5208,"Console Logging for StrictMode Double Rendering (#22030)

React currently suppress console logs in StrictMode during double rendering. However, this causes a lot of confusion. This PR moves the console suppression logic from React into React Devtools. Now by default, we no longer suppress console logs. Instead, we gray out the logs in console during double render. We also add a setting in React Devtools to allow developers to hide console logs during double render if they choose.",Luna Ruan,2021-08-25T22:35:38Z
8456457c8d7766984b1bc030b14efb890ef47be2,Added performance timings to DevTools named hooks parsing (#22173),Brian Vaughn,2021-08-25T19:39:15Z
b9964684bd8c909fc3d88f1cd47aa1f45ea7ba32,DevTools release script updates: (#22170),Brian Vaughn,2021-08-24T22:59:34Z
582858083ee5de37e32f5a6b72654415774ad162,React DevTools 4.16.0 -> 4.17.0,Brian Vaughn,2021-08-24T18:12:42Z
b5fbf5464b7af9c0ba5d7eb32a03f0a17e54a413,Automated DevTools release process (#22161),Brian Vaughn,2021-08-24T18:05:50Z
76bbad3e34bc3403ddbe59e12845e8643dbb8d9f,Add maxYieldMs feature flag in Scheduler (#22165),Ricky,2021-08-24T17:03:07Z
b0b53ae2c1f38a7bf82b537dafb5f60f1bf14d0d,Add feature flags for scheduler experiments (#22105),Ricky,2021-08-24T16:47:51Z
edfe50510b4129295cbe49f05d7b94bbfc48da5b,"DevTools: Replaced WeakMap with LRU for inspected element cache (#22160)

We use an LRU for this rather than a WeakMap because of how the ""no-change"" optimization works.

When the frontend polls the backend for an update on the element that's currently inspected, the backend will send a ""no-change"" message if the element hasn't updated (rendered) since the last time it was asked. In thid case, the frontend cache should reuse the previous (cached) value. Using a WeakMap keyed on Element generally works well for this, since Elements are mutable and stable in the Store. This doens't work properly though when component filters are changed, because this will cause the Store to dump all roots and re-initialize the tree (recreating the Element objects).

So instead we key on Element ID (which is stable in this case) and use an LRU for eviction.",Brian Vaughn,2021-08-23T23:22:31Z
bd5bf555e1167e7088a4391e5cd419dccb39714c,"add more detailed error handling if profiling data does not have any React marks (#22157)

Co-authored-by: Brian Vaughn <brian.david.vaughn@gmail.com>",Byron Luk,2021-08-23T15:01:00Z
0da5ad09db7ac8c0f86142f7e5ff1f72e6d33810,Renames master to main in fixtures/flight webpack config file (#21998),Junaid Farooq,2021-08-23T14:55:37Z
4df10c58716a0118d753ac314dcb88f06b6d5a3d,Yarn replace-fork should not silently error (#22156),Brian Vaughn,2021-08-22T20:53:07Z
fc3b6a4118de30ae76f67c2be3d463679c11f4b7,"Fix a few typos (#22154)

Co-authored-by: Bowen Li <bowen31337@gmail.com>",Bowen,2021-08-22T18:11:35Z
f5e529176eb676caa4ac0577f83efd5e464b3ccf,"Fix typo in preprocessData.js (#22150)

Fix typo:

SUSPEND_DURING_UPATE  ->  SUSPEND_DURING_UPDATE",Konstantin Popov,2021-08-22T17:37:36Z
9e8fe11e118c07713c7af4458b70aae57c889394,"[DevTools] Keep query params in extracted source map urls (#22148)

## Summary

Our current logic for extracting source map urls assumed that the url contained no query params (e.g. `?foo=bar`), and when extracting the url we would cut off the query params. I noticed this during internal testing, since removing the query params would cause loading source maps to fail.

This commit fixes that behavior by ensuring that our regex captures the full url, including query params.

## Test Plan

- yarn flow
- yarn test
- yarn test-build-devtools
- added new regression tests 
- named hooks still work on manual test of browser extension on a few different apps (code sandbox, create-react-app, internally).",Juan,2021-08-20T22:04:30Z
