Time Frame,Repository,Issue Number,Issue Title,Author,Opened by Swedish,Total Comments,Commented by Swedish,Resolution Time (Days)
2022_2024,electron,37392,electron auto-updater not working as intended,MrFiend179,NO,1,NO,0
2022_2024,electron,37391,[Bug]: WebSocket and Worker messaging latency lag during mouseEvents,KraXen72,NO,2,NO,0
2022_2024,electron,37216,[Bug]: crashes on win11(ntdll.dll),fangjiataigao,NO,2,NO,13
2022_2024,electron,37390,[Bug]: loadUrl returns empty string,Imperat,NO,1,NO,0
2022_2024,electron,37382,webcam doesn't work on tinker board 2s,Stevenragy,NO,2,NO,0
2022_2024,electron,37383,[Bug]: can't grab the window from the very top of the screen (windows),Meteor0id,NO,1,NO,0
2022_2024,electron,37329,"[Bug]: Generated checksum for ""electron-v23.1.0-darwin-arm64.zip"" did not match expected checksum.",Solo-it,NO,2,NO,2
2022_2024,electron,37377,[Bug]: It threw an exception when the paramter type is blob through contextBridge,136759790,NO,2,NO,0
2022_2024,electron,37228,[Bug]: macOS ventura not respecting `openAsHidden` in `setLoginItemSettings`,kyleshay,NO,2,NO,10
2022_2024,electron,37349,[Bug]: Chromium fails to render UI when window is hidden,fanchenio,NO,1,NO,1
2022_2024,electron,37311,[Bug]: html fullscreen not working post v18,jtvberg,NO,2,NO,4
2022_2024,electron,37323,[Bug]: not keep the origin text of messagebox on linux,wangxiuwen,NO,1,NO,4
2022_2024,electron,37361,[Bug]: electron Interface stuck When the computer resume from sleep,JiaFuGuo,NO,1,NO,0
2022_2024,electron,37292,"[MAS Rejection]: Symbols: _sandbox_compile_string, _sandbox_free_profile, _sandbox_free_params, _sandbox_create_params, _sandbox_set_param",quanglam2807,NO,0,NO,5
2022_2024,electron,36949,[Bug]: did-create-window does not fire for window.open calls with a re-used target,thorsent,NO,5,NO,33
2022_2024,electron,37285,[Bug]: registerStreamProtocol does not work with native fetch Response.body,Prinzhorn,NO,4,NO,4
2022_2024,electron,37353,[Bug]: Electron Latest version  DownloadItem.getFileName returns wrong filename decode when use Chinese encode;,biology-w,NO,0,NO,0
2022_2024,electron,37296,[Bug]: setWindowOpenHandler does not work,iwangx,NO,1,NO,4
2022_2024,electron,37339,[Bug]: 'BrowserWindow | null' is not assignable to parameter of type 'PopupOptions,Konglomneshued,NO,1,NO,1
2022_2024,electron,37347,[Feature Request]: Minimal build,ghost,NO,1,NO,0
2022_2024,electron,37345,How can I change my code to access the DOM from electron?,ShantelWilson,NO,0,NO,0
2022_2024,electron,37336,"[Bug]: Calling event.preventDefault() in the ""before-input-event"" event will block the subsequent keyup version of the event from firing",JephDiel,NO,2,NO,1
2022_2024,electron,37343,[Bug]: electron23 not resolve 'fs',labike,NO,1,NO,0
2022_2024,electron,36869,"[Bug]: canvas.getContext('bitmaprenderer').transferFromImageBitmap() prompt  ""Image Is texture-backed:0""",joeyer,NO,1,NO,38
2022_2024,electron,37186,"[Bug]: Neither ""focus"" nor ""maximize"" are firing when BrowserWindow is fullsize and dialog as brought to front over the OS bar",Zankel-Engineering,NO,1,NO,10
2022_2024,electron,34969,"[Bug]: `BrowserWindow.getTrafficLightPosition()` returns `{ x: 0, y: 0 }`",bpasero,NO,6,NO,213
2022_2024,electron,36076,[Bug]: Stack buffer overflow crash during Electron app start when debugging via Xcode,ramkumarhn,NO,1,NO,120
2022_2024,electron,37154,[Bug]: File API is missing extension and file type on macOS,schontz,NO,1,NO,9
2022_2024,electron,37303,[Feature Request]: Allow disabling autoplaying video/audio when opened directly,Prinzhorn,NO,1,NO,0
2022_2024,electron,37300,"[Bug]: When the window is hidden, use webContents.send, only when the window is shown, the page will change",fanchenio,NO,1,NO,0
2022_2024,electron,36033,[Bug]: building native module fails in electron 21 with error: type 'int' unexpected,lenchvolodymyr,NO,2,NO,124
2022_2024,electron,37044,[Feature Request]: Make use of Happy Eyeballs algorithm according to RFC 8305,treysis,NO,3,NO,19
2022_2024,electron,36730,Which is the lowest macOS version supported by electron ?,popod,NO,2,NO,54
2022_2024,electron,37166,[Bug]: Crash in WebRtcAudioDeviceImpl dtor,s-sasha,NO,3,NO,7
2022_2024,electron,36922,[Feature Request]: Allow changing Block 3rd party cookies flag,xadh00m,NO,1,NO,29
2022_2024,electron,36833,[Bug]: electron+axios开发的商业应用，中级证书和服务端证书都是正常，但在用户电脑上出现了unable to verify the first certificate接口错误,AceAZhe,NO,1,NO,37
2022_2024,electron,36764,[Bug]: Inconsistent CSS Styling Between Electron Versions,ezrichards,NO,2,NO,45
2022_2024,electron,36746,"[Bug]: After window blur, it will cause the previous window active",moshangqi,NO,3,NO,50
2022_2024,electron,36736,[Bug]: webRTC stops sending inbound audio after several calls,Lilleri,NO,3,NO,53
2022_2024,electron,37018,[Bug]: Build version does not work properly,crazydevlegend,NO,4,NO,20
2022_2024,electron,37068,[Bug]: Electron not able to load large audio after packaging,lzz29,NO,4,NO,15
2022_2024,electron,37238,"[Bug]: After doing electron:build many things are breaking. On the new update the font did'nt work after build. video didn't recognize,ther is a source for the video but it didn't show up after build.",yaelco8,NO,0,NO,2
2022_2024,electron,37162,[Bug]: window.close() destroys all child BrowserView-s even if window's 'beforeunload' handler has 'e.returnValue = false',YauheniBH-EF,NO,1,NO,7
2022_2024,electron,37127,[Bug]: A6 not accepted as pageSize in settings of webContents.print,joannaFlw,NO,0,NO,11
2022_2024,electron,34979,[Bug]: ```nativeTheme.themeSource``` not changing to dark mode,happer64bit,NO,5,NO,0
2022_2024,electron,36034,[Bug]: renderer on one Browserview is scrambled  with multiple browserviews BUT ok if devtools opened ,albu77,NO,2,NO,121
2022_2024,electron,37221,[Bug]: ,YanX94,NO,1,NO,0
2022_2024,electron,35318,[Bug]: Electron 14+ CDP does not emit `Target.attachedToTarget` when the first navigation is delayed,mxschmitt,NO,2,NO,183
2022_2024,electron,36000,[Bug]: OSK does not hide if focus is switched from input in webview to something else outside of this webview,kyrylo-hrechykhin,NO,1,NO,122
2022_2024,electron,34703,[Bug]: BrowserWindow grab region should take precedence over BrowserView draggable region,neobyteUK,NO,2,NO,233
2022_2024,electron,36607,[Bug]: Error invoking remote method ,JiaFuGuo,NO,3,NO,27
2022_2024,electron,37213,Address,Tonycool28,NO,0,NO,0
2022_2024,electron,37218,[Bug]: SetWindowOpenHandler cannot be used for <webview />,iwangx,NO,1,NO,0
2022_2024,electron,37219,Missing release notes for 23.0.0,Prinzhorn,NO,1,NO,0
2022_2024,electron,37092,[Bug]: Some devices crash as soon as they are opened,iwangx,NO,3,NO,8
2022_2024,electron,37215,My mac is an inter chip. Can I release the application of m1 chip? Do I have to have a mac with m1 chip?,kwooshung,NO,2,NO,0
2022_2024,electron,34460,[Bug]: Linux UI freezes if user presses mouse button while modal window is opening,alilang885,NO,4,NO,247
2022_2024,electron,34991,[Bug]: Spellchecker doesn't work for ru when en-AU is also set,Egorikhin,NO,1,NO,204
2022_2024,electron,35154,[Bug]: Electron autoUpdater Error: Update check failed. The server sent an invalid JSON response,wenwuwu,NO,2,NO,192
2022_2024,electron,35278,"[Bug]: Blur event fires twice, when minimizing window via icon click",general-ice,NO,2,NO,184
2022_2024,electron,35315,"[Bug]: Electron Crash, when Windows use mobaxterm(X11) connect Linux, run Electron and quick click menu many times then crash",acklj1,NO,3,NO,181
2022_2024,electron,35470,[Bug]: OSK overlaps input in webview,kyrylo-hrechykhin,NO,2,NO,167
2022_2024,electron,35539,[Bug]: SSO using OIDC not working for electron apps for Azure AD joined devices,lexxizz,NO,1,NO,161
2022_2024,electron,35653,[Bug]: electron window in windows 10 side-by-side unmaximizes the window,pfriesch,NO,1,NO,149
2022_2024,electron,35707,"CI flake: webContents module printToPDF() using a large document ""before each"" hook for ""respects custom settings""",ckerr,NO,1,NO,146
2022_2024,electron,35748,[Bug] setContentProtection(true) doesn't prevent screen capture when called inside an ipcMain.on handler.,bisriva,NO,3,NO,142
2022_2024,electron,35755,[Bug]: Setting minWidth/minHieght cause size issues in fullscreen mode,kpostekk,NO,2,NO,141
2022_2024,electron,35806,[Bug]: Crash on Apple Silicon with Neo2 Layer 3,2er0,NO,1,NO,137
2022_2024,electron,35816,"On Electron app production build, Javascript disabled",SevymolSebastian,NO,3,NO,136
2022_2024,electron,35838,[Bug]: Mouse cursor disappears on Artix when certain lib32 repos are enabled for some reason,GanerCodes,NO,3,NO,135
2022_2024,electron,35875,[Bug]: setInterval and setTimeout doesn't work regularly,oalfroukh,NO,4,NO,129
2022_2024,electron,35876,[Bug]: Global shortcut with square bracket not working,JennyFieldings12,NO,1,NO,129
2022_2024,electron,35953,[Bug]: contents.capturePage() returns an empty Image on Windows if the window was hidden with hide(),bentorkington,NO,1,NO,123
2022_2024,electron,37209,[Question] How to get dragging destination when using Electron's native drag and drop?,dotphoton-ziad,NO,2,NO,0
2022_2024,electron,37158,[Bug]: There is no `clipboard-sanitized-write` permission listed in docs,Imperat,NO,0,NO,2
2022_2024,electron,37204,How to resolve blank screen when we try to login microsoft login while running the electron application via automation script?,sowmiya410,NO,1,NO,0
2022_2024,electron,37202,Running in Rosetta 2 is not supported [Feature Request]: ,fyzn12,NO,2,NO,0
2022_2024,electron,37200,[Bug]: ,janak2901,NO,1,NO,0
2022_2024,electron,37199,[Bug]: When called the win.destory() method then async create a new window will crash..,suoc,NO,0,NO,0
2022_2024,electron,37043,[Question] Correct way to import a native module from an AudioWorklet?,rmnbrd,NO,2,NO,12
2022_2024,electron,37178,[Feature Request]: ,jian521ymn,NO,0,NO,0
2022_2024,electron,37184,[Bug]: Devtools links not clickable,SimonSiefke,NO,1,NO,0
2022_2024,electron,36915,[Bug]: globalShortcut command+Shift+*arrowKey*+s is not working as intended on Mac Ventura 13.0.1,Evilu,NO,1,NO,23
2022_2024,electron,37136,[Feature Request]: Clear cookies by url,djiangdev,NO,2,NO,2
2022_2024,electron,37131,How to disable macOS topbar in fullscreen mode ?,microSoftware,NO,1,NO,3
2022_2024,electron,37143,Many small tasks (performance monitor),jdgjsag67251,NO,1,NO,0
2022_2024,electron,37142,How to protect the source code of the Electron App,yuribrown,NO,1,NO,0
2022_2024,electron,37141,About win7 compatibility,LiChongs123,NO,2,NO,0
2022_2024,electron,36750,[Bug]: Sharing powerpoint window stop update when entering presentation mode,fdlmdark,NO,3,NO,6
2022_2024,electron,37098,[Bug]: Window remains blank / never enters ready-to-show state,davisml,NO,2,NO,1
2022_2024,electron,36671,"[Bug]: Crashes with ""nable to get application ASN from launchservicesd ...""",jthomas-dd,NO,1,NO,49
2022_2024,electron,36604,Enable proto-format traces,jasonmevans,NO,1,NO,56
2022_2024,electron,36930,[Feature Request]: Should be able to access files in the clipboard module,rudraasakariya,NO,1,NO,15
2022_2024,electron,37105,Text renders incorrectly?  Larger than container compared to Firefox,Konglomneshued,NO,1,NO,0
2022_2024,electron,37114,Anti detect,djiangdev,NO,1,NO,0
2022_2024,electron,37097,In Electronjs <webview> guest page can not get cookie by document.cookie,xiaoyang678,NO,0,NO,0
2022_2024,electron,37028,GH Workflow Fails to Trigger `mksnapshot` Release for `23-x-y` Prereleases,dsanders11,NO,1,NO,6
2022_2024,electron,37038,[Bug]: nodeIntegrationInWorker: true makes the app crash using AudioWorklet,rmnbrd,NO,3,NO,4
2022_2024,electron,37040,[Feature Request]: Allow clearing of aspect ratio,schontz,NO,3,NO,4
2022_2024,electron,37078,How to build electron on windows arm64ec using MSVC,YangYang129,NO,1,NO,0
2022_2024,electron,37049,[Bug]: Main process crash when trying to open print dialog,thomasLechaptois,NO,0,NO,3
2022_2024,electron,35150,How to compile electron as a shared library on windows?,xspeed1989,NO,2,NO,0
2022_2024,electron,36941,[Bug]: ReactDevTools Loads but won't work,Digamasyx,NO,2,NO,10
2022_2024,electron,34954,window.setSize doesn't work always,meghajayakumar,NO,2,NO,0
2022_2024,electron,37008,"[Bug]: Unable to resize, with cursor drag, from edge of window that is set to -webkit-app-region:drag",takumus,NO,2,NO,1
2022_2024,electron,36602,[Bug]: No Tray icon for Arch Linux,trungutt,NO,7,NO,49
2022_2024,electron,36715,[Bug]: Developer tools click link does not create a new page,1339240789,NO,3,NO,36
2022_2024,electron,36973,[Bug]: macOS button order of dialog is not really deterministic,bpasero,NO,3,NO,5
2022_2024,electron,36986,[Bug]: nativeTheme.themeSource doesn't work,DoneDeal0,NO,3,NO,3
2022_2024,electron,36970,[Bug]: Regression: #35930 broke CJS via ESM loading when exporting null/undefined with ELECTRON_RUN_AS_NODE,Prinzhorn,NO,2,NO,5
2022_2024,electron,36992,[Bug]: Fullscreen & frameless options has no effect on embedded Windows system,ameurenand,NO,2,NO,2
2022_2024,electron,35302,[Bug]: Mac App Store openAtLogin is not working,ethielknd,NO,1,NO,166
2022_2024,electron,37001,[Feature Request]: Your browser is out of date! on cloudflare,djiangdev,NO,0,NO,0
2022_2024,electron,36994,[Bug]: An unhandled rejection has occurred inside Forge:,dragooncjw,NO,1,NO,0
2022_2024,electron,36951,"[Bug]: ""display-metrics-changed"" When window is minimized when using only the built-in monitor",tboulis,NO,2,NO,4
2022_2024,electron,36965,"[Bug]:  ENOENT: no such file or directory, rename '/opt/atlassian/pipelines/agent/build/dist/linux-unpacked/electron' -> ",matheusteodoro01,NO,1,NO,3
2022_2024,electron,34741,"[Bug]: BrowserWindow's ""moved"" event isn't triggered when using aero snap",FlysoftBeta,NO,4,NO,206
2022_2024,electron,36981,[Feature Request]: Please Added support denoland js  ,Mohammadev82,NO,1,NO,0
2022_2024,electron,36058,[Feature Request]: Support `windowControlsOverlay` inside BrowserViews,rf-figma,NO,2,NO,94
2022_2024,electron,36906,[Bug]: Datalist positioning is broken in Electron v22.x.y,Antelope-IT,NO,0,NO,6
2022_2024,electron,36417,[Bug]: webview tag background color do not follow browser window when reload webview,PerfectPan,NO,1,NO,58
2022_2024,electron,36826,[Feature Request]: Expose Display label property,Tristan10,NO,0,NO,10
2022_2024,electron,36516,[Bug]: Electron app crashes on windows10 when app start up,JiaFuGuo,NO,1,NO,47
2022_2024,electron,36912,[Bug]: (node:20016) electron: Failed to load URL: https://www.google.com/recaptcha/api2/aframe with error: ERR_CONNECTION_TIMED_OUT,82318179,NO,1,NO,3
2022_2024,electron,36916,[Bug]: How to prohibit the selection of all webview pages in the main window?,JiaFuGuo,NO,1,NO,1
2022_2024,electron,36790,[Bug]: Process crash when repeatly call NodeJS native module,yaotusa,NO,2,NO,0
2022_2024,electron,36601,[Bug]: Tray image was scaled unexpectedly on inactive screen of macOS,P233,NO,1,NO,38
2022_2024,electron,36903,"[Bug]: After updateding the chrome driver version to 91 for electron app, getting white screen on launch for electron app automation",shankaram,NO,2,NO,1
2022_2024,electron,36907,Input Values,aes219,NO,1,NO,1
2022_2024,electron,36753,[Bug]: Minimize event hasn't triggered when click the taskbar to minimize the window on OS win11,wangsyiiz,NO,1,NO,15
2022_2024,electron,36781,[Bug]: Electron 21.1.1 can't resolve CORS problem,AZforyo,NO,1,NO,10
2022_2024,electron,35037,[Bug]: navigator.userAgent in child windows,Asaf-Rivni-Ericom,NO,2,NO,123
2022_2024,electron,34670,Docs Linter Doesn't Catch Broken Reference-Style Links,dsanders11,NO,2,NO,205
2022_2024,electron,36899,[Bug]: Invalid node module version,pelletier197,NO,2,NO,0
2022_2024,electron,36407,Realm crashes Electron app when Page Reload Everytime,aarati1908,NO,1,NO,54
2022_2024,electron,36898,[Bug]: ,James-kelly1,NO,1,NO,0
2022_2024,electron,36844,[Bug]: The dev tools cannot display the style of the selected element,bayun2,NO,3,NO,2
2022_2024,electron,36894,[Bug]: win7 64 can install？win7 64 can‘t install？,YLQZ,NO,1,NO,0
2022_2024,electron,36629,[Bug]: `getUserMedia` triggers extra call to `setPermissionRequestHandler` handler with missing metadata,rf-figma,NO,2,NO,32
2022_2024,electron,34940,[Bug]: Crash on loading non-standard protocol scheme from a standard one.,kaizjen,NO,3,NO,176
2022_2024,electron,36813,Enable Microtask queues per WindowAgent.,jkleinsc,NO,0,NO,5
2022_2024,electron,36830,[Feature Request]: Add powerMonitor 'battery-level-changed` event,m-naeem66622,NO,2,NO,1
2022_2024,electron,36861,[Feature Request]: Questions about npm install,cariha,NO,1,NO,0
2022_2024,electron,36822,Pixelated icons on external monitor Electron 15+,hosnar,NO,1,NO,4
2022_2024,electron,36841,"crash on Windows NT 6.3.9600 16384, Crash reason: oom",ChaoLei-Ling,NO,3,NO,1
2022_2024,electron,36856,[Bug]: Renderer crash when nodeIntegration is true,markleutloff,NO,1,NO,0
